,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
173,2019-05-20 00:00:00,76.6436651738294,76.2133314022707,77.90457886151385,76.6436651738294,76.6436651738294,0.4362212072916095,0.4362212072916095,0.4362212072916095,0.4362212072916095,0.4362212072916095,0.4362212072916095,0.0,0.0,0.0,77.07988638112101
174,2019-05-20 01:00:00,76.64435603103539,76.13427773298001,77.83382180778713,76.64435603103539,76.64435603103539,0.2881383806390403,0.2881383806390403,0.2881383806390403,0.2881383806390403,0.2881383806390403,0.2881383806390403,0.0,0.0,0.0,76.93249441167443
175,2019-05-20 02:00:00,76.64504688824137,75.90590213708168,77.61463147628643,76.64504688824137,76.64504688824137,0.11773873706208217,0.11773873706208217,0.11773873706208217,0.11773873706208217,0.11773873706208217,0.11773873706208217,0.0,0.0,0.0,76.76278562530345
176,2019-05-20 03:00:00,76.64573774544733,75.82897949012101,77.46221280169999,76.64573774544733,76.64573774544733,0.00979195290523222,0.00979195290523222,0.00979195290523222,0.00979195290523222,0.00979195290523222,0.00979195290523222,0.0,0.0,0.0,76.65552969835257
177,2019-05-20 04:00:00,76.64642860265332,75.777591035927,77.4893163264624,76.64642860265332,76.64642860265332,-0.015316485965686301,-0.015316485965686301,-0.015316485965686301,-0.015316485965686301,-0.015316485965686301,-0.015316485965686301,0.0,0.0,0.0,76.63111211668763
178,2019-05-20 05:00:00,76.64711945985928,75.73644073335956,77.4630333886447,76.64711945985928,76.64711945985928,-0.02288716757150934,-0.02288716757150934,-0.02288716757150934,-0.02288716757150934,-0.02288716757150934,-0.02288716757150934,0.0,0.0,0.0,76.62423229228777
179,2019-05-20 06:00:00,76.64781031706526,75.69681495384482,77.3807235428528,76.64781031706526,76.64781031706526,-0.09869799727096408,-0.09869799727096408,-0.09869799727096408,-0.09869799727096408,-0.09869799727096408,-0.09869799727096408,0.0,0.0,0.0,76.5491123197943
180,2019-05-20 07:00:00,76.64850117427125,75.59641738640806,77.21128646760287,76.64850117427125,76.64850117427125,-0.2597848806879411,-0.2597848806879411,-0.2597848806879411,-0.2597848806879411,-0.2597848806879411,-0.2597848806879411,0.0,0.0,0.0,76.3887162935833
181,2019-05-20 08:00:00,76.64919203130012,75.32108837559733,77.05099617842325,76.64919203130012,76.64919203130012,-0.43037106446629453,-0.43037106446629453,-0.43037106446629453,-0.43037106446629453,-0.43037106446629453,-0.43037106446629453,0.0,0.0,0.0,76.21882096683382
182,2019-05-20 09:00:00,76.64988288832899,75.31030949140609,76.97862932764795,76.64988288832899,76.64988288832899,-0.5094015535928501,-0.5094015535928501,-0.5094015535928501,-0.5094015535928501,-0.5094015535928501,-0.5094015535928501,0.0,0.0,0.0,76.14048133473614
